run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,observation_manipulated,24,TTB-cap,5,100.0,440.0,1.0,1.0,0,0.5109090632389209,0.07759256575763042,0.6214285714285714,0.37285714285714283,0,0
1,observation_manipulated,25,TTB-cap,5,100.0,540.0,1.0,1.0,0,0.5112271146232386,0.0775680670674625,0.6268571428571428,0.3761142857142857,0,0
1,observation_manipulated,26,TTB-cap,3,60.0,600.0,0.6666666666666666,0.6666666666666666,0,0.5116594600561084,0.07753320126394307,0.6283482142857144,0.37700892857142865,0,0
1,observation_manipulated,27,TTB-cap,3,-220.0,380.0,0.6666666666666666,1.0,1,0.5121805582267834,0.07751372028863639,0.6297709923664123,0.3778625954198474,0,0
1,observation_manipulated,28,TTB-cap,3,100.0,480.0,1.0,1.0,0,0.5124430427361428,0.07750600978560089,0.631130063965885,0.378678038379531,0,0
1,observation_manipulated,29,TTB-cap,3,100.0,580.0,1.0,0.3333333333333333,0,0.5116774898842577,0.07750900521464205,0.6303441084462982,0.3782064650677789,0,0
1,observation_manipulated,30,TTB-cap,4,100.0,680.0,1.0,1.0,0,0.5120078933668174,0.07748730615021622,0.632725430597771,0.3796352583586626,0,0
1,observation_manipulated,31,TTB-cap,5,100.0,780.0,1.0,0.8,0,0.5120879441084891,0.07746727667204388,0.6369863013698631,0.38219178082191785,0,0
1,observation_manipulated,32,TTB-cap,4,100.0,880.0,1.0,0.75,0,0.5125762147997998,0.07744340831715492,0.6390476190476191,0.38342857142857145,0,0
1,observation_manipulated,33,TTB-cap,4,100.0,980.0,1.0,0.75,0,0.5129767349163552,0.0774247122986943,0.6410018552875696,0.38460111317254175,0,0
1,observation_manipulated,34,TTB-cap,5,100.0,1080.0,1.0,1.0,0,0.5134637202064342,0.0774020089244479,0.6446540880503144,0.38679245283018865,0,0
1,observation_manipulated,35,TTB-cap,3,60.0,1140.0,0.6666666666666666,0.3333333333333333,0,0.5137083973091207,0.07739182646827988,0.6455026455026456,0.3873015873015873,0,0
1,observation_manipulated,36,TTB-cap,5,-220.0,920.0,0.8,0.8,1,0.5139499831757892,0.07737642107074842,0.6488451668092388,0.38930710008554326,0,0
1,observation_manipulated,37,TTB-cap,5,-220.0,700.0,0.8,0.4,1,0.5142110665901861,0.07736114598155902,0.6519933554817277,0.3911960132890366,0,0
1,observation_manipulated,38,TTB-cap,5,-220.0,480.0,0.8,0.8,1,0.5143652323662453,0.07734597598020435,0.6549636803874093,0.39297820823244556,0,0
