run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
58,TRUE,1000.0,5.0,0.7768333333333333,63,0.73,0.6427540415704387,0.3906524249422632,0.0663868203525789,0,0,0.25,114,0.9460470402518503
58,Blind,-22240.0,-111.2,0.3705000000000001,174,0.34,0.5858644859813085,0.35151869158878507,0.0833333333333335,2,0,0.2,999,0.0
58,MOO,-6000.0,-30.0,0.6202499999999999,93,0.63,0.7009393063583815,0.4305635838150289,0.07166408538079817,999,999,0.0,999,-0.009496021045880002
59,TRUE,4160.0,20.8,0.7897500000000001,48,0.8,0.6503995433789955,0.40523972602739733,0.06722105959371534,0,0,0.25,999,0.3011106860788841
59,Blind,-17960.0,-89.8,0.39399999999999996,152,0.42,0.5759502923976607,0.3455701754385964,0.0833333333333335,6,7,0.15,999,0.0
59,MOO,1140.0,5.7,0.7869166666666666,56,0.735,0.7402777777777778,0.44416666666666665,0.07559610115499345,999,999,0.0,999,0.0
60,TRUE,-20.0,-0.1,0.7875,63,0.715,0.6860795454545454,0.43664772727272727,0.0706857589344575,0,5,0.25,5,0.0
60,Blind,-22160.0,-110.8,0.3897500000000002,172,0.34,0.575642523364486,0.34538551401869155,0.0833333333333335,17,7,0.05,999,0.0
60,MOO,2940.0,14.7,0.6938333333333331,46,0.795,0.7497801875732708,0.4498681125439625,0.07465182966757491,999,999,0.0,999,-0.09325587756190476
61,TRUE,1740.0,8.7,0.7735833333333332,58,0.745,0.6694136522753793,0.40664819136522756,0.0687650333048197,0,0,0.25,1,0.0
61,Blind,-21680.0,-108.4,0.38325,190,0.35,0.5967881944444444,0.35807291666666663,0.0833333333333335,21,1,0.0,999,0.0
61,MOO,-21500.0,-107.5,0.5510000000000003,189,0.345,0.7446637426900584,0.46179824561403504,0.0701115603224219,999,999,0.0,999,-0.01268256070902055
62,TRUE,3060.0,15.3,0.769833333333333,51,0.775,0.6687281722933645,0.42123690337601866,0.06920054642452782,0,1,0.25,1,0.7837044686855473
62,Blind,-18780.0,-93.9,0.39366666666666644,164,0.405,0.6004858657243817,0.360291519434629,0.0833333333333335,13,5,0.05,999,0.0
62,MOO,4680.0,23.4,0.7794166666666668,41,0.81,0.7454836829836831,0.45229020979020984,0.07413231417147766,999,999,0.0,999,0.0
63,TRUE,2900.0,14.5,0.775083333333333,50,0.775,0.6338450292397662,0.3953070175438597,0.0674093852538255,0,0,0.25,999,0.0
63,Blind,-21200.0,-106.0,0.3802500000000002,191,0.36,0.5778179190751445,0.34669075144508665,0.0833333333333335,2,8,0.15,999,0.0
63,MOO,-80.0,-0.4,0.7849999999999997,61,0.71,0.7392038777908343,0.4435223266745006,0.07531892733313725,999,999,0.0,999,0.0
64,TRUE,4600.0,23.0,0.7827499999999996,46,0.8,0.643742532855436,0.3962455197132616,0.0676969716178517,0,6,0.25,1,0.6066574213333151
64,Blind,-22240.0,-111.2,0.37291666666666673,187,0.34,0.6027249134948096,0.36163494809688573,0.0833333333333335,7,0,0.1,999,0.0
64,MOO,1500.0,7.5,0.8064999999999999,63,0.735,0.7375891795481571,0.44255350772889424,0.07474781035210742,999,999,0.0,999,0.0
65,TRUE,1120.0,5.6,0.7623333333333335,62,0.74,0.5542439165701043,0.3525463499420626,0.06575624207169768,0,0,0.25,1,0.0
65,Blind,-26180.0,-130.9,0.3669166666666669,208,0.265,0.623080204778157,0.3738481228668942,0.0833333333333335,21,2,0.0,999,0.0
65,MOO,-22060.0,-110.3,0.6512499999999996,163,0.325,0.7590714285714286,0.46544285714285716,0.07272243582087161,999,999,0.0,999,0.0
66,TRUE,420.0,2.1,0.7585833333333329,61,0.725,0.627309468822171,0.3963856812933026,0.06851607128485525,2,0,0.25,8,0.8037568162748694
66,Blind,-21200.0,-106.0,0.3840000000000003,180,0.36,0.5914017341040463,0.35484104046242776,0.0833333333333335,11,12,0.05,999,0.0
66,MOO,-620.0,-3.1,0.7134166666666666,61,0.725,0.7603197674418605,0.4561918604651163,0.07589073639505499,999,999,0.0,999,-0.10938770137873598
67,TRUE,2380.0,11.9,0.7607499999999997,53,0.765,0.646463911525029,0.4128783469150174,0.06793259015082291,0,0,0.25,999,0.8531044434355534
67,Blind,-24360.0,-121.8,0.3707500000000002,185,0.3,0.6296856978085352,0.37781141868512114,0.0833333333333335,7,13,0.25,999,0.0
67,MOO,5200.0,26.0,0.7915833333333334,38,0.81,0.7837219598583236,0.47523317591499414,0.07320825013505497,999,999,0.0,999,0.0
68,TRUE,440.0,2.2,0.7825000000000003,65,0.72,0.6476938895417157,0.3986163337250294,0.06665014797685392,0,5,1.4,1,0.48250735672185385
68,Blind,-21820.0,-109.1,0.3824166666666667,185,0.345,0.5892857142857142,0.3535714285714285,0.0833333333333335,3,1,0.15,999,0.0
68,MOO,-6740.0,-33.7,0.5680000000000001,96,0.625,0.7257387022016222,0.4454432213209733,0.07267090899358179,999,999,0.0,999,8.65915163084033e-06
69,TRUE,3200.0,16.0,0.7679999999999997,47,0.78,0.6446596244131455,0.4017957746478873,0.06648787658873559,1,0,0.25,999,0.9251672826936049
