run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,baseline,72,Blind,5,-200.0,-8940.0,0.4,0.4,1,0.5,0.08333333333333326,0.5564336372847012,0.3338601823708207,0,0
1,baseline,73,Blind,4,-200.0,-9140.0,0.25,0.75,1,0.5,0.08333333333333326,0.5609609609609609,0.3365765765765765,0,0
1,baseline,74,Blind,5,-200.0,-9340.0,0.0,0.2,2,0.5,0.08333333333333326,0.5566074950690336,0.33396449704142017,1,0
1,baseline,75,Blind,4,60.0,-9280.0,0.75,0.5,0,0.5,0.08333333333333326,0.5528265107212476,0.33169590643274854,1,0
1,baseline,76,Blind,4,60.0,-9220.0,0.25,0.25,0,0.5,0.08333333333333326,0.5475915221579961,0.32855491329479763,1,0
1,baseline,77,Blind,4,-200.0,-9420.0,0.25,0.5,2,0.5,0.08333333333333326,0.5481904761904761,0.32891428571428566,0,0
1,baseline,78,Blind,3,60.0,-9360.0,0.0,0.3333333333333333,0,0.5,0.08333333333333326,0.5439093484419264,0.3263456090651558,0,0
1,baseline,79,Blind,3,60.0,-9300.0,0.0,0.6666666666666666,0,0.5,0.08333333333333326,0.5415730337078652,0.3249438202247191,0,0
1,baseline,80,Blind,4,-200.0,-9500.0,0.25,0.5,1,0.5,0.08333333333333326,0.5437037037037038,0.32622222222222225,0,0
1,baseline,1,MOO,3,-200.0,-200.0,0.3333333333333333,1.0,1,0.4983647731618977,0.08228076156519733,0.16386554621848748,0.09831932773109249,0,0
1,baseline,2,MOO,4,-200.0,-400.0,0.0,0.25,1,0.4938869819074557,0.08154075447834419,0.30952380952380953,0.18571428571428572,0,0
1,baseline,3,MOO,5,-200.0,-600.0,0.4,0.4,1,0.4912144139667458,0.08013848658640083,0.39560439560439553,0.2373626373626373,0,0
1,baseline,4,MOO,5,60.0,-540.0,0.8,0.6,0,0.49554214278487135,0.07905547172980781,0.4447004608294931,0.26682027649769585,0,0
1,baseline,5,MOO,5,60.0,-480.0,0.6,0.6,0,0.4946162635001469,0.07852672491862506,0.48809523809523814,0.29285714285714287,0,0
